PNA ID	Chromosome ID	Alignment Strand	Alignment Start	Feature Start	Alignment to STC	Feature Info
yaaX_10	NC_000913.3	+	5233	5234	0	ID=cds4;Parent=gene4;Dbxref=ASAP:ABE-0000015,UniProtKB/Swiss-Prot:P75616,Genbank:NP_414546.1,EcoGene:EG14384,GeneID:944747;Name=NP_414546.1;gbkey=CDS;gene=yaaX;product=DUF2502 family putative periplasmic protein;protein_id=NP_414546.1;transl_table=11	
yaaX_7	NC_000913.3	-	6441	6459	18	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaX_6	NC_000913.3	-	6442	6459	17	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_10	NC_000913.3	-	6459	6459	0	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_9	NC_000913.3	-	6460	6459	-1	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_8	NC_000913.3	-	6461	6459	-2	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_7	NC_000913.3	-	6462	6459	-3	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_6	NC_000913.3	-	6463	6459	-4	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_5	NC_000913.3	-	6464	6459	-5	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_4	NC_000913.3	-	6465	6459	-6	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_3	NC_000913.3	-	6466	6459	-7	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_2	NC_000913.3	-	6467	6459	-8	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_1	NC_000913.3	-	6468	6459	-9	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_0	NC_000913.3	-	6469	6459	-10	ID=cds5;Parent=gene5;Dbxref=ASAP:ABE-0000018,UniProtKB/Swiss-Prot:P0A8I3,Genbank:NP_414547.1,EcoGene:EG10011,GeneID:944749;Name=NP_414547.1;gbkey=CDS;gene=yaaA;product=peroxide resistance protein%2C lowers intracellular iron;protein_id=NP_414547.1;transl_table=11	
yaaA_10	NC_000913.3	-	10514	10494	-20	ID=cds9;Parent=gene9;Dbxref=ASAP:ABE-0000032,UniProtKB/Swiss-Prot:P0AC98,Genbank:NP_414551.1,EcoGene:EG11512,GeneID:944792;Name=NP_414551.1;gbkey=CDS;gene=satP;product=succinate-acetate transporter;protein_id=NP_414551.1;transl_table=11	
yaaX_9	NC_000913.3	+	14157	14168	-10	ID=cds13;Parent=gene13;Dbxref=ASAP:ABE-0000054,UniProtKB/Swiss-Prot:P08622,Genbank:NP_414556.1,EcoGene:EG10240,GeneID:944753;Name=NP_414556.1;Note=chaperone with DnaK%3B heat shock protein;Ontology_term=GO:0005737,GO:0006457;gbkey=CDS;gene=dnaJ;go_component=cytoplasm|0005737||;go_process=protein folding|0006457||;product=chaperone Hsp40%2C DnaK co-chaperone;protein_id=NP_414556.1;transl_table=11	
yaaX_10	NC_000913.3	+	14158	14168	-9	ID=cds13;Parent=gene13;Dbxref=ASAP:ABE-0000054,UniProtKB/Swiss-Prot:P08622,Genbank:NP_414556.1,EcoGene:EG10240,GeneID:944753;Name=NP_414556.1;Note=chaperone with DnaK%3B heat shock protein;Ontology_term=GO:0005737,GO:0006457;gbkey=CDS;gene=dnaJ;go_component=cytoplasm|0005737||;go_process=protein folding|0006457||;product=chaperone Hsp40%2C DnaK co-chaperone;protein_id=NP_414556.1;transl_table=11	
thrB_1	NC_000913.3	+	21397	21407	-9	ID=cds23;Parent=gene24;Dbxref=ASAP:ABE-0000091,UniProtKB/Swiss-Prot:P0AG40,Genbank:NP_414566.1,EcoGene:EG11079,GeneID:949129;Name=NP_414566.1;Ontology_term=GO:0005737;gbkey=CDS;gene=ribF;go_component=cytoplasm|0005737||;product=bifunctional riboflavin kinase/FAD synthetase;protein_id=NP_414566.1;transl_table=11	
yaaX_4	NC_000913.3	+	34276	34300	-23	ID=cds32;Parent=gene33;Dbxref=ASAP:ABE-0000125,UniProtKB/Swiss-Prot:P0AE58,Genbank:NP_414576.4,EcoGene:EG13451,GeneID:944795;Name=NP_414576.4;Note=transcriptional regulator of cai operon;Ontology_term=GO:0005737,GO:0009310,GO:0006350,GO:0016563;gbkey=CDS;gene=caiF;go_component=cytoplasm|0005737||;go_function=transcription activator activity|0016563||;go_process=amine catabolic process|0009310||,transcription|0006350||;product=cai operon transcriptional activator;protein_id=NP_414576.4;transl_table=11	
yaaA_6	NC_000913.3	+	34308	34300	9	ID=cds32;Parent=gene33;Dbxref=ASAP:ABE-0000125,UniProtKB/Swiss-Prot:P0AE58,Genbank:NP_414576.4,EcoGene:EG13451,GeneID:944795;Name=NP_414576.4;Note=transcriptional regulator of cai operon;Ontology_term=GO:0005737,GO:0009310,GO:0006350,GO:0016563;gbkey=CDS;gene=caiF;go_component=cytoplasm|0005737||;go_function=transcription activator activity|0016563||;go_process=amine catabolic process|0009310||,transcription|0006350||;product=cai operon transcriptional activator;protein_id=NP_414576.4;transl_table=11	
thrA_3	NC_000913.3	-	35378	35371	-7	ID=cds33;Parent=gene34;Dbxref=ASAP:ABE-0000128,UniProtKB/Swiss-Prot:P39206,Genbank:NP_414577.2,EcoGene:EG12608,GeneID:948999;Name=NP_414577.2;Note=possible synthesis of cofactor for carnitine racemase and dehydratase;Ontology_term=GO:0009310,GO:0042413;gbkey=CDS;gene=caiE;go_process=amine catabolic process|0009310||,carnitine catabolic process|0042413||;product=stimulator of CaiD and CaiB enzyme activities;protein_id=NP_414577.2;transl_table=11	
thrA_2	NC_000913.3	-	35379	35371	-8	ID=cds33;Parent=gene34;Dbxref=ASAP:ABE-0000128,UniProtKB/Swiss-Prot:P39206,Genbank:NP_414577.2,EcoGene:EG12608,GeneID:948999;Name=NP_414577.2;Note=possible synthesis of cofactor for carnitine racemase and dehydratase;Ontology_term=GO:0009310,GO:0042413;gbkey=CDS;gene=caiE;go_process=amine catabolic process|0009310||,carnitine catabolic process|0042413||;product=stimulator of CaiD and CaiB enzyme activities;protein_id=NP_414577.2;transl_table=11	
thrL_1	NC_000913.3	-	37807	37824	17	ID=cds35;Parent=gene36;Dbxref=ASAP:ABE-0000133,UniProtKB/Swiss-Prot:P31552,Genbank:NP_414579.4,EcoGene:EG11558,GeneID:944886;Name=NP_414579.4;Note=probable crotonobetaine/carnitine-CoA ligase;Ontology_term=GO:0009274,GO:0019866,GO:0009310;gbkey=CDS;gene=caiC;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=amine catabolic process|0009310||;product=putative crotonobetaine/carnitine-CoA ligase;protein_id=NP_414579.4;transl_table=11	
thrA_1	NC_000913.3	+	45797	45807	-9	ID=cds43;Parent=gene44;Dbxref=ASAP:ABE-0000156,UniProtKB/Swiss-Prot:P31679,Genbank:NP_414587.1,EcoGene:EG11566,GeneID:944766;Name=NP_414587.1;Note=putative transport protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yaaU;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=putative MFS sugar transporter%3B membrane protein;protein_id=NP_414587.1;transl_table=11	
thrA_2	NC_000913.3	+	45798	45807	-8	ID=cds43;Parent=gene44;Dbxref=ASAP:ABE-0000156,UniProtKB/Swiss-Prot:P31679,Genbank:NP_414587.1,EcoGene:EG11566,GeneID:944766;Name=NP_414587.1;Note=putative transport protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yaaU;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=putative MFS sugar transporter%3B membrane protein;protein_id=NP_414587.1;transl_table=11	
yaaA_7	NC_000913.3	+	47777	47769	9	ID=cds45;Parent=gene46;Dbxref=ASAP:ABE-0000161,UniProtKB/Swiss-Prot:P03819,Genbank:NP_414589.1,EcoGene:EG10521,GeneID:944773;Name=NP_414589.1;Note=K+ efflux antiporter%2C glutathione-regulated;Ontology_term=GO:0009274,GO:0019866,GO:0015386;gbkey=CDS;gene=kefC;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=potassium:hydrogen antiporter activity|0015386||;product=potassium:proton antiporter;protein_id=NP_414589.1;transl_table=11	
yaaA_8	NC_000913.3	+	47778	47769	10	ID=cds45;Parent=gene46;Dbxref=ASAP:ABE-0000161,UniProtKB/Swiss-Prot:P03819,Genbank:NP_414589.1,EcoGene:EG10521,GeneID:944773;Name=NP_414589.1;Note=K+ efflux antiporter%2C glutathione-regulated;Ontology_term=GO:0009274,GO:0019866,GO:0015386;gbkey=CDS;gene=kefC;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=potassium:hydrogen antiporter activity|0015386||;product=potassium:proton antiporter;protein_id=NP_414589.1;transl_table=11	
thrC_0	NC_000913.3	+	49812	49823	-10	ID=cds46;Parent=gene47;Dbxref=ASAP:ABE-0000164,UniProtKB/Swiss-Prot:P0ABQ4,Genbank:NP_414590.1,EcoGene:EG10326,GeneID:944790;Name=NP_414590.1;Note=dihydrofolate reductase type I%3B trimethoprim resistance;Ontology_term=GO:0046656;experiment=N-terminus verified by Edman degradation: PMID 350268%2C4610415;gbkey=CDS;gene=folA;go_process=folic acid biosynthetic process|0046656||;product=dihydrofolate reductase;protein_id=NP_414590.1;transl_table=11	
thrC_1	NC_000913.3	+	49813	49823	-9	ID=cds46;Parent=gene47;Dbxref=ASAP:ABE-0000164,UniProtKB/Swiss-Prot:P0ABQ4,Genbank:NP_414590.1,EcoGene:EG10326,GeneID:944790;Name=NP_414590.1;Note=dihydrofolate reductase type I%3B trimethoprim resistance;Ontology_term=GO:0046656;experiment=N-terminus verified by Edman degradation: PMID 350268%2C4610415;gbkey=CDS;gene=folA;go_process=folic acid biosynthetic process|0046656||;product=dihydrofolate reductase;protein_id=NP_414590.1;transl_table=11	
thrC_2	NC_000913.3	+	49814	49823	-8	ID=cds46;Parent=gene47;Dbxref=ASAP:ABE-0000164,UniProtKB/Swiss-Prot:P0ABQ4,Genbank:NP_414590.1,EcoGene:EG10326,GeneID:944790;Name=NP_414590.1;Note=dihydrofolate reductase type I%3B trimethoprim resistance;Ontology_term=GO:0046656;experiment=N-terminus verified by Edman degradation: PMID 350268%2C4610415;gbkey=CDS;gene=folA;go_process=folic acid biosynthetic process|0046656||;product=dihydrofolate reductase;protein_id=NP_414590.1;transl_table=11	
yaaX_6	NC_000913.3	-	57113	57109	-4	ID=cds52;Parent=gene53;Dbxref=ASAP:ABE-0000183,UniProtKB/Swiss-Prot:P31554,Genbank:NP_414596.1,EcoGene:EG11569,GeneID:945011;Name=NP_414596.1;Note=organic solvent tolerance;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=lptD;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=LPS assembly OM complex LptDE%2C beta-barrel component;protein_id=NP_414596.1;transl_table=11	
yaaX_5	NC_000913.3	-	57114	57109	-5	ID=cds52;Parent=gene53;Dbxref=ASAP:ABE-0000183,UniProtKB/Swiss-Prot:P31554,Genbank:NP_414596.1,EcoGene:EG11569,GeneID:945011;Name=NP_414596.1;Note=organic solvent tolerance;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=lptD;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=LPS assembly OM complex LptDE%2C beta-barrel component;protein_id=NP_414596.1;transl_table=11	
thrC_0	NC_000913.3	-	60338	60346	8	ID=cds55;Parent=gene56;Dbxref=ASAP:ABE-0000196,UniProtKB/Swiss-Prot:P0AA37,Genbank:NP_414600.1,EcoGene:EG12609,GeneID:946262;Name=NP_414600.1;Ontology_term=GO:0009451;gbkey=CDS;gene=rluA;go_process=RNA modification|0009451||;product=dual specificity 23S rRNA pseudouridine(746)%2C tRNA pseudouridine(32) synthase%2C SAM-dependent;protein_id=NP_414600.1;transl_table=11	
thrC_2	NC_000913.3	-	72922	72927	5	ID=cds63;Parent=gene64;Dbxref=ASAP:ABE-0000244,UniProtKB/Swiss-Prot:P31548,Genbank:NP_414608.1,EcoGene:EG11572,GeneID:944785;Name=NP_414608.1;Note=putative ATP-binding component of a transport system;Ontology_term=GO:0009274,GO:0005737,GO:0009228;gbkey=CDS;gene=thiQ;go_component=peptidoglycan-based cell wall|0009274||,cytoplasm|0005737||;go_process=thiamin biosynthetic process|0009228||;product=thiamine/thiamine pyrophosphate ABC transporter ATPase;protein_id=NP_414608.1;transl_table=11	
yaaX_9	NC_000913.3	-	75479	75480	1	ID=cds65;Parent=gene66;Dbxref=ASAP:ABE-0000249,UniProtKB/Swiss-Prot:P31550,Genbank:NP_414610.1,EcoGene:EG11574,GeneID:946306;Name=NP_414610.1;Note=thiamin-binding periplasmic protein%3B periplasmic-binding component of ABC superfamily;Ontology_term=GO:0042597,GO:0009228;gbkey=CDS;gene=thiB;go_component=periplasmic space|0042597||;go_process=thiamin biosynthetic process|0009228||;product=thiamine/thiamine pyrophosphate/thiamine monophosphate ABC transporter periplasmic binding protein;protein_id=NP_414610.1;transl_table=11	
yaaX_7.rev	NC_000913.3	-	80846	80864	18	ID=cds70;Parent=gene72;Dbxref=ASAP:ABE-0000261,UniProtKB/Swiss-Prot:P0A6A6,Genbank:NP_414614.1,EcoGene:EG11576,GeneID:945076;Name=NP_414614.1;Note=3-isopropylmalate isomerase (dehydratase) subunit;Ontology_term=GO:0005737,GO:0009098;gbkey=CDS;gene=leuC;go_component=cytoplasm|0005737||;go_process=leucine biosynthetic process|0009098||;product=3-isopropylmalate dehydratase large subunit;protein_id=NP_414614.1;transl_table=11	
thrC_3	NC_000913.3	+	88030	88028	3	ID=cds77;Parent=gene79;Dbxref=ASAP:ABE-0000299,UniProtKB/Swiss-Prot:P0ACP1,Genbank:NP_414622.1,EcoGene:EG10338,GeneID:944804;Name=NP_414622.1;Note=transcriptional repressor of fru operon and others;Ontology_term=GO:0005737,GO:0006096,GO:0006350,GO:0016563,GO:0016564;gbkey=CDS;gene=cra;go_component=cytoplasm|0005737||;go_function=transcription activator activity|0016563||,transcription repressor activity|0016564||;go_process=glycolysis|0006096||,transcription|0006350||;product=transcriptional repressor-activator for carbon metabolism;protein_id=NP_414622.1;transl_table=11	
thrC_4	NC_000913.3	+	88031	88028	4	ID=cds77;Parent=gene79;Dbxref=ASAP:ABE-0000299,UniProtKB/Swiss-Prot:P0ACP1,Genbank:NP_414622.1,EcoGene:EG10338,GeneID:944804;Name=NP_414622.1;Note=transcriptional repressor of fru operon and others;Ontology_term=GO:0005737,GO:0006096,GO:0006350,GO:0016563,GO:0016564;gbkey=CDS;gene=cra;go_component=cytoplasm|0005737||;go_function=transcription activator activity|0016563||,transcription repressor activity|0016564||;go_process=glycolysis|0006096||,transcription|0006350||;product=transcriptional repressor-activator for carbon metabolism;protein_id=NP_414622.1;transl_table=11	
thrB_1	NC_000913.3	+	89624	89634	-9	ID=cds78;Parent=gene80;Dbxref=ASAP:ABE-0000302,UniProtKB/Swiss-Prot:P22186,Genbank:NP_414623.1,EcoGene:EG11084,GeneID:944810;Name=NP_414623.1;gbkey=CDS;gene=mraZ;product=RsmH methytransferase inhibitor;protein_id=NP_414623.1;transl_table=11	
thrC_0	NC_000913.3	+	90098	90094	5	ID=cds79;Parent=gene81;Dbxref=ASAP:ABE-0000304,UniProtKB/Swiss-Prot:P60390,Genbank:NP_414624.1,EcoGene:EG11085,GeneID:944806;Name=NP_414624.1;Note=putative apolipoprotein;Ontology_term=GO:0042158;experiment=N-terminus verified by Edman degradation: PMID 10572301;gbkey=CDS;gene=rsmH;go_process=lipoprotein biosynthetic process|0042158||;product=16S rRNA m(4)C1402 methyltransferase%2C SAM-dependent;protein_id=NP_414624.1;transl_table=11	
thrC_8.rev	NC_000913.3	-	112618	112599	-19	ID=cds98;Parent=gene100;Dbxref=ASAP:ABE-0000355,UniProtKB/Swiss-Prot:P36680,Genbank:NP_414644.1,EcoGene:EG12313,GeneID:944873;Name=NP_414644.1;gbkey=CDS;gene=zapD;product=FtsZ stabilizer;protein_id=NP_414644.1;transl_table=11	
thrL_8.rev	NC_000913.3	+	125705	125695	11	ID=cds110;Parent=gene112;Dbxref=ASAP:ABE-0000400,UniProtKB/Swiss-Prot:P06959,Genbank:NP_414657.1,EcoGene:EG10025,GeneID:944794;Name=NP_414657.1;Note=pyruvate dehydrogenase (dihydrolipoyltransacetylase component);Ontology_term=GO:0016052,GO:0006086,GO:0006096,GO:0009436,GO:0009061;gbkey=CDS;gene=aceF;go_process=carbohydrate catabolic process|0016052||,acetyl-CoA biosynthetic process from pyruvate|0006086||,glycolysis|0006096||,glyoxylate catabolic process|0009436||,anaerobic respiration|0009061||;product=pyruvate dehydrogenase%2C dihydrolipoyltransacetylase component E2;protein_id=NP_414657.1;transl_table=11	
thrL_7	NC_000913.3	-	136445	136464	19	ID=cds116;Parent=gene118;Dbxref=ASAP:ABE-0000418,UniProtKB/Swiss-Prot:P09158,Genbank:NP_414663.1,EcoGene:EG10963,GeneID:947726;Name=NP_414663.1;Note=spermidine synthase %3D putrescine aminopropyltransferase;Ontology_term=GO:0006596;gbkey=CDS;gene=speE;go_process=polyamine biosynthetic process|0006596||;product=spermidine synthase (putrescine aminopropyltransferase);protein_id=NP_414663.1;transl_table=11	
thrC_0.rev	NC_000913.3	+	141410	141431	-20	ID=cds120;Parent=gene122;Dbxref=ASAP:ABE-0000440,UniProtKB/Swiss-Prot:P0A9M2,Genbank:NP_414667.4,EcoGene:EG20098,GeneID:946624;Name=NP_414667.4;Ontology_term=GO:0005737,GO:0015949;gbkey=CDS;gene=hpt;go_component=cytoplasm|0005737||;go_process=nucleobase%2C nucleoside and nucleotide interconversion|0015949||;product=hypoxanthine phosphoribosyltransferase;protein_id=NP_414667.4;transl_table=11	
thrB_10	NC_000913.3	+	141418	141431	-12	ID=cds120;Parent=gene122;Dbxref=ASAP:ABE-0000440,UniProtKB/Swiss-Prot:P0A9M2,Genbank:NP_414667.4,EcoGene:EG20098,GeneID:946624;Name=NP_414667.4;Ontology_term=GO:0005737,GO:0015949;gbkey=CDS;gene=hpt;go_component=cytoplasm|0005737||;go_process=nucleobase%2C nucleoside and nucleotide interconversion|0015949||;product=hypoxanthine phosphoribosyltransferase;protein_id=NP_414667.4;transl_table=11	
thrL_9	NC_000913.3	-	142671	142670	-1	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
thrL_8	NC_000913.3	-	142672	142670	-2	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
thrL_7	NC_000913.3	-	142673	142670	-3	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
thrL_4	NC_000913.3	-	142676	142670	-6	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
thrL_3	NC_000913.3	-	142677	142670	-7	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
thrL_2	NC_000913.3	-	142678	142670	-8	ID=cds121;Parent=gene123;Dbxref=ASAP:ABE-0000442,UniProtKB/Swiss-Prot:P61517,Genbank:NP_414668.1,EcoGene:EG12319,GeneID:944832;Name=NP_414668.1;Note=putative carbonic anhdrase;gbkey=CDS;gene=can;product=carbonic anhydrase;protein_id=NP_414668.1;transl_table=11	
